gene,biotype
ENSG00000279953,TEC
ENSG00000278861,TEC
ENSG00000168778,protein_coding
ENSG00000255839,lncRNA
ENSG00000185344,protein_coding
ENSG00000286092,lncRNA
ENSG00000239215,processed_pseudogene
ENSG00000280300,TEC
ENSG00000197653,protein_coding
ENSG00000119242,protein_coding
ENSG00000250091,lncRNA
ENSG00000270130,lncRNA
ENSG00000270048,lncRNA
ENSG00000269997,lncRNA
ENSG00000269938,lncRNA
ENSG00000270061,lncRNA
ENSG00000270095,lncRNA
ENSG00000179195,protein_coding
ENSG00000274874,lncRNA
ENSG00000178882,protein_coding
ENSG00000256827,processed_pseudogene
ENSG00000275389,lncRNA
ENSG00000256596,lncRNA
ENSG00000196498,protein_coding
ENSG00000275967,miRNA
ENSG00000255965,processed_pseudogene
ENSG00000214650,lncRNA
ENSG00000279527,TEC
ENSG00000279071,TEC
ENSG00000280354,TEC
ENSG00000279121,TEC
ENSG00000279334,TEC
ENSG00000280097,TEC
ENSG00000278973,TEC
ENSG00000280444,TEC
ENSG00000279087,TEC
ENSG00000279931,TEC
ENSG00000073060,protein_coding
ENSG00000287242,lncRNA
ENSG00000252008,snRNA
ENSG00000150991,protein_coding
ENSG00000265345,miRNA
ENSG00000241129,transcribed_processed_pseudogene
ENSG00000150990,protein_coding
ENSG00000184992,protein_coding
ENSG00000280634,lncRNA
ENSG00000256093,processed_pseudogene
ENSG00000081760,protein_coding
ENSG00000279233,TEC
ENSG00000256814,lncRNA
ENSG00000287240,lncRNA
ENSG00000280117,TEC
ENSG00000139364,protein_coding
ENSG00000279462,TEC
ENSG00000280125,TEC
ENSG00000286209,lncRNA
ENSG00000280415,TEC
ENSG00000271184,processed_pseudogene
ENSG00000249267,lncRNA
ENSG00000275212,lncRNA
ENSG00000284848,lncRNA
ENSG00000280364,TEC
ENSG00000280398,TEC
ENSG00000280272,TEC
ENSG00000286386,lncRNA
ENSG00000255595,lncRNA
ENSG00000256494,lncRNA
ENSG00000214043,lncRNA
ENSG00000256125,processed_pseudogene
ENSG00000255853,processed_pseudogene
ENSG00000256310,processed_pseudogene
ENSG00000256732,lncRNA
ENSG00000255900,processed_pseudogene
ENSG00000255944,lncRNA
ENSG00000278866,TEC
ENSG00000279171,TEC
ENSG00000255998,lncRNA
ENSG00000189238,lncRNA
ENSG00000256128,lncRNA
ENSG00000255923,processed_pseudogene
ENSG00000249873,lncRNA
ENSG00000256286,lncRNA
ENSG00000257021,processed_pseudogene
ENSG00000249345,lncRNA
ENSG00000256001,lncRNA
ENSG00000286016,lncRNA
ENSG00000286791,lncRNA
ENSG00000278266,lncRNA
ENSG00000287339,lncRNA
ENSG00000256292,lncRNA
ENSG00000256496,unprocessed_pseudogene
ENSG00000253089,snRNA
ENSG00000256362,lncRNA
ENSG00000256502,processed_pseudogene
ENSG00000280024,TEC
ENSG00000287365,lncRNA
ENSG00000279952,TEC
ENSG00000287112,lncRNA
ENSG00000286922,lncRNA
ENSG00000287622,lncRNA
ENSG00000255945,lncRNA
ENSG00000199584,misc_RNA
ENSG00000257035,unprocessed_pseudogene
ENSG00000256022,lncRNA
ENSG00000288523,lncRNA
ENSG00000286662,lncRNA
ENSG00000279475,TEC
ENSG00000255757,processed_pseudogene
ENSG00000256597,lncRNA
ENSG00000256193,lncRNA
ENSG00000256971,lncRNA
ENSG00000256643,lncRNA
ENSG00000287311,lncRNA
ENSG00000256551,lncRNA
ENSG00000256659,lncRNA
ENSG00000276487,lncRNA
ENSG00000265061,miRNA
ENSG00000181234,protein_coding
ENSG00000279180,TEC
ENSG00000265635,miRNA
ENSG00000257025,lncRNA
ENSG00000256630,unprocessed_pseudogene
ENSG00000139370,protein_coding
ENSG00000279500,TEC
ENSG00000274695,lncRNA
ENSG00000151948,protein_coding
ENSG00000255838,unprocessed_pseudogene
ENSG00000256581,unprocessed_pseudogene
ENSG00000151952,protein_coding
ENSG00000249196,lncRNA
ENSG00000277217,misc_RNA
ENSG00000256699,lncRNA
ENSG00000280051,TEC
ENSG00000256085,lncRNA
ENSG00000286246,lncRNA
ENSG00000256137,lncRNA
ENSG00000286394,lncRNA
ENSG00000280196,TEC
ENSG00000251536,lncRNA
ENSG00000261650,lncRNA
ENSG00000214039,lncRNA
ENSG00000256298,lncRNA
ENSG00000256906,lncRNA
ENSG00000279193,TEC
ENSG00000276122,lncRNA
ENSG00000250208,lncRNA
ENSG00000280405,TEC
ENSG00000111432,protein_coding
ENSG00000242963,processed_pseudogene
ENSG00000259862,lncRNA
ENSG00000125207,protein_coding
ENSG00000279343,TEC
ENSG00000279478,TEC
ENSG00000060709,protein_coding
ENSG00000256064,lncRNA
ENSG00000279905,TEC
ENSG00000279146,TEC
ENSG00000256343,lncRNA
ENSG00000279650,TEC
ENSG00000111450,protein_coding
ENSG00000256250,lncRNA
ENSG00000256299,lncRNA
ENSG00000222438,snRNA
ENSG00000132341,protein_coding
ENSG00000206850,misc_RNA
ENSG00000111452,protein_coding
ENSG00000279940,TEC
ENSG00000279976,TEC
ENSG00000280200,TEC
ENSG00000256204,lncRNA
ENSG00000279581,TEC
ENSG00000280002,TEC
ENSG00000256151,lncRNA
ENSG00000279128,TEC
ENSG00000279993,TEC
ENSG00000256810,lncRNA
ENSG00000204603,lncRNA
ENSG00000280217,TEC
ENSG00000226356,unprocessed_pseudogene
ENSG00000279746,TEC
ENSG00000248703,lncRNA
ENSG00000212251,rRNA_pseudogene
ENSG00000286462,lncRNA
ENSG00000230294,lncRNA
ENSG00000287792,lncRNA
ENSG00000256484,lncRNA
ENSG00000280319,TEC
ENSG00000275232,lncRNA
ENSG00000287136,lncRNA
ENSG00000256209,lncRNA
ENSG00000279388,TEC
ENSG00000255704,processed_pseudogene
ENSG00000279455,TEC
ENSG00000256258,lncRNA
ENSG00000256424,lncRNA
ENSG00000287639,lncRNA
ENSG00000279153,TEC
ENSG00000212154,rRNA_pseudogene
ENSG00000249926,lncRNA
ENSG00000243499,processed_pseudogene
ENSG00000061936,protein_coding
ENSG00000255933,lncRNA
ENSG00000200516,rRNA_pseudogene
ENSG00000200483,snRNA
ENSG00000198598,protein_coding
ENSG00000256955,lncRNA
ENSG00000177169,protein_coding
ENSG00000279283,TEC
ENSG00000255992,lncRNA
ENSG00000177192,protein_coding
ENSG00000273568,lncRNA
ENSG00000183495,protein_coding
ENSG00000208892,snoRNA
ENSG00000257000,lncRNA
ENSG00000274670,lncRNA
ENSG00000185684,transcribed_unprocessed_pseudogene
ENSG00000279640,TEC
ENSG00000256804,processed_pseudogene
ENSG00000185163,protein_coding
ENSG00000184967,protein_coding
ENSG00000276693,lncRNA
ENSG00000256576,lncRNA
ENSG00000256312,lncRNA
ENSG00000182870,protein_coding
ENSG00000279480,TEC
ENSG00000256943,lncRNA
ENSG00000256542,lncRNA
ENSG00000278872,TEC
ENSG00000277011,lncRNA
ENSG00000255916,lncRNA
ENSG00000279113,TEC
ENSG00000286008,lncRNA
ENSG00000279704,TEC
ENSG00000279023,TEC
ENSG00000280150,TEC
ENSG00000274373,lncRNA
ENSG00000256783,lncRNA
ENSG00000256875,lncRNA
ENSG00000112787,protein_coding
ENSG00000280287,TEC
ENSG00000279700,TEC
ENSG00000277052,miRNA
ENSG00000277186,lncRNA
ENSG00000204583,protein_coding
ENSG00000187848,protein_coding
ENSG00000280311,TEC
ENSG00000177084,protein_coding
ENSG00000176894,protein_coding
ENSG00000256632,lncRNA
ENSG00000247077,protein_coding
ENSG00000201469,rRNA_pseudogene
ENSG00000176915,protein_coding
ENSG00000256108,processed_pseudogene
ENSG00000090615,protein_coding
ENSG00000072609,protein_coding
ENSG00000232888,processed_pseudogene
ENSG00000252079,snRNA
ENSG00000278949,TEC
ENSG00000236617,lncRNA
ENSG00000255703,processed_pseudogene
ENSG00000250790,lncRNA
ENSG00000196458,protein_coding
ENSG00000256563,processed_pseudogene
ENSG00000198393,protein_coding
ENSG00000252269,snRNA
ENSG00000246394,lncRNA
ENSG00000255807,processed_pseudogene
ENSG00000198040,protein_coding
ENSG00000279466,TEC
ENSG00000279817,TEC
ENSG00000196387,protein_coding
ENSG00000214029,protein_coding
ENSG00000271963,lncRNA
ENSG00000240991,processed_pseudogene
ENSG00000256223,protein_coding
ENSG00000256825,protein_coding
ENSG00000090612,protein_coding
ENSG00000255919,processed_pseudogene
ENSG00000227059,protein_coding
ENSG00000239190,snRNA
ENSG00000238443,misc_RNA
ENSG00000279924,unprocessed_pseudogene
ENSG00000279516,lncRNA
ENSG00000279081,processed_pseudogene
ENSG00000284679,processed_pseudogene
ENSG00000280208,unprocessed_pseudogene
ENSG00000279124,unprocessed_pseudogene
ENSG00000279730,processed_pseudogene
ENSG00000279231,unprocessed_pseudogene
ENSG00000268486,transcribed_unprocessed_pseudogene
ENSG00000276183,snRNA
ENSG00000215604,unprocessed_pseudogene
ENSG00000270496,processed_pseudogene
ENSG00000231238,lncRNA
ENSG00000233905,processed_pseudogene
ENSG00000229788,lncRNA
ENSG00000235876,processed_pseudogene
ENSG00000231914,lncRNA
ENSG00000226361,processed_pseudogene
ENSG00000228797,processed_pseudogene
ENSG00000230931,processed_pseudogene
ENSG00000204718,processed_pseudogene
ENSG00000227784,processed_pseudogene
ENSG00000244155,unprocessed_pseudogene
ENSG00000227568,processed_pseudogene
ENSG00000225016,processed_pseudogene
ENSG00000206192,unprocessed_pseudogene
ENSG00000242756,processed_pseudogene
ENSG00000223024,snRNA
ENSG00000206787,snRNA
ENSG00000235500,processed_pseudogene
ENSG00000226250,lncRNA
ENSG00000231358,lncRNA
ENSG00000226057,transcribed_unprocessed_pseudogene
ENSG00000232685,lncRNA
ENSG00000229375,unprocessed_pseudogene
ENSG00000187721,unprocessed_pseudogene
ENSG00000226619,lncRNA
ENSG00000287861,lncRNA
ENSG00000252287,rRNA_pseudogene
ENSG00000224778,unprocessed_pseudogene
ENSG00000234894,unprocessed_pseudogene
ENSG00000229147,unprocessed_pseudogene
ENSG00000278337,unprocessed_pseudogene
ENSG00000198033,protein_coding
ENSG00000121388,transcribed_unprocessed_pseudogene
ENSG00000227879,unprocessed_pseudogene
ENSG00000237636,unprocessed_pseudogene
ENSG00000215349,processed_pseudogene
ENSG00000236834,lncRNA
ENSG00000224976,unprocessed_pseudogene
ENSG00000231184,processed_pseudogene
ENSG00000229791,lncRNA
ENSG00000237164,unprocessed_pseudogene
ENSG00000132958,protein_coding
ENSG00000223625,processed_pseudogene
ENSG00000232894,unprocessed_pseudogene
ENSG00000215572,processed_pseudogene
ENSG00000225316,lncRNA
ENSG00000238132,processed_pseudogene
ENSG00000196199,protein_coding
ENSG00000226352,lncRNA
ENSG00000121390,protein_coding
ENSG00000275014,misc_RNA
ENSG00000233469,processed_pseudogene
ENSG00000132950,protein_coding
ENSG00000223576,lncRNA
ENSG00000275964,lncRNA
ENSG00000121741,protein_coding
ENSG00000237672,processed_pseudogene
ENSG00000279951,TEC
ENSG00000236076,lncRNA
ENSG00000121743,protein_coding
ENSG00000226633,processed_pseudogene
ENSG00000260131,lncRNA
ENSG00000165474,protein_coding
ENSG00000279065,TEC
ENSG00000121742,protein_coding
ENSG00000165475,protein_coding
ENSG00000263978,miRNA
ENSG00000277020,lncRNA
ENSG00000032742,protein_coding
ENSG00000238286,processed_pseudogene
ENSG00000222726,snRNA
ENSG00000278291,lncRNA
ENSG00000172458,protein_coding
ENSG00000279135,TEC
ENSG00000150456,protein_coding
ENSG00000233524,processed_pseudogene
ENSG00000275485,lncRNA
ENSG00000132953,protein_coding
ENSG00000236704,processed_pseudogene
ENSG00000233780,transcribed_processed_pseudogene
ENSG00000234363,processed_pseudogene
ENSG00000213621,processed_pseudogene
ENSG00000150457,protein_coding
ENSG00000233851,lncRNA
ENSG00000201821,snRNA
ENSG00000180172,processed_pseudogene
ENSG00000225585,processed_pseudogene
ENSG00000275689,misc_RNA
ENSG00000252128,snoRNA
ENSG00000150459,protein_coding
ENSG00000165480,protein_coding
ENSG00000173141,protein_coding
ENSG00000271250,processed_pseudogene
ENSG00000233405,lncRNA
ENSG00000235438,transcribed_processed_pseudogene
ENSG00000277077,unprocessed_pseudogene
ENSG00000233325,transcribed_unprocessed_pseudogene
ENSG00000224429,lncRNA
ENSG00000215571,processed_pseudogene
ENSG00000180776,protein_coding
ENSG00000235076,processed_pseudogene
ENSG00000222747,rRNA_pseudogene
ENSG00000236953,lncRNA
ENSG00000226908,processed_pseudogene
ENSG00000165487,protein_coding
ENSG00000230022,processed_pseudogene
ENSG00000207518,snRNA
ENSG00000226525,processed_pseudogene
ENSG00000102678,protein_coding
ENSG00000244197,misc_RNA
ENSG00000226722,lncRNA
ENSG00000276476,lncRNA
ENSG00000237175,processed_pseudogene
ENSG00000226118,processed_pseudogene
ENSG00000287357,lncRNA
ENSG00000232187,processed_pseudogene
ENSG00000225777,processed_pseudogene
ENSG00000253094,snoRNA
ENSG00000237952,processed_pseudogene
ENSG00000226507,processed_pseudogene
ENSG00000231650,processed_pseudogene
ENSG00000262619,lncRNA
ENSG00000230535,processed_pseudogene
ENSG00000234685,processed_pseudogene
ENSG00000262198,lncRNA
ENSG00000283075,lncRNA
ENSG00000233440,processed_pseudogene
ENSG00000207157,misc_RNA
ENSG00000229483,lncRNA
ENSG00000102683,protein_coding
ENSG00000252952,snRNA
ENSG00000235205,processed_pseudogene
ENSG00000236803,processed_pseudogene
ENSG00000151835,protein_coding
ENSG00000232163,processed_pseudogene
ENSG00000229558,lncRNA
ENSG00000232977,lncRNA
ENSG00000227893,lncRNA
ENSG00000127863,protein_coding
ENSG00000027001,protein_coding
ENSG00000232102,processed_pseudogene
ENSG00000205861,lncRNA
ENSG00000205863,protein_coding
ENSG00000196593,transcribed_unprocessed_pseudogene
ENSG00000287530,lncRNA
ENSG00000273167,protein_coding
ENSG00000182957,protein_coding
ENSG00000228741,lncRNA
ENSG00000225674,processed_pseudogene
ENSG00000252695,miRNA
ENSG00000227213,lncRNA
ENSG00000240654,protein_coding
ENSG00000240868,lncRNA
ENSG00000277040,processed_pseudogene
ENSG00000234627,processed_pseudogene
ENSG00000261498,lncRNA
ENSG00000233545,processed_pseudogene
ENSG00000205822,transcribed_unprocessed_pseudogene
ENSG00000102699,protein_coding
ENSG00000288103,lncRNA
ENSG00000287376,lncRNA
ENSG00000244615,transcribed_unprocessed_pseudogene
ENSG00000243008,lncRNA
ENSG00000285228,unitary_pseudogene
ENSG00000075673,protein_coding
ENSG00000207474,misc_RNA
ENSG00000225404,processed_pseudogene
ENSG00000285806,lncRNA
ENSG00000231417,unprocessed_pseudogene
ENSG00000287887,lncRNA
ENSG00000226695,processed_pseudogene
ENSG00000132972,protein_coding
ENSG00000151849,protein_coding
ENSG00000253771,transcribed_unprocessed_pseudogene
ENSG00000273628,unprocessed_pseudogene
ENSG00000251299,unprocessed_pseudogene
ENSG00000232858,processed_pseudogene
ENSG00000269099,processed_pseudogene
ENSG00000276958,unprocessed_pseudogene
ENSG00000151846,protein_coding
ENSG00000279695,TEC
ENSG00000165566,protein_coding
ENSG00000238169,lncRNA
ENSG00000234056,lncRNA
ENSG00000279550,TEC
ENSG00000225105,lncRNA
ENSG00000235315,processed_pseudogene
ENSG00000139505,protein_coding
ENSG00000260509,lncRNA
ENSG00000139496,protein_coding
ENSG00000234152,processed_pseudogene
ENSG00000132932,protein_coding
ENSG00000199767,snRNA
ENSG00000180803,processed_pseudogene
ENSG00000242381,misc_RNA
ENSG00000223158,misc_RNA
ENSG00000180730,protein_coding
ENSG00000231983,lncRNA
ENSG00000233963,unprocessed_pseudogene
ENSG00000234706,processed_pseudogene
ENSG00000127870,protein_coding
ENSG00000277368,lncRNA
ENSG00000271559,processed_pseudogene
ENSG00000227882,processed_pseudogene
ENSG00000132964,protein_coding
ENSG00000278413,misc_RNA
ENSG00000285929,lncRNA
ENSG00000132970,protein_coding
ENSG00000234031,processed_pseudogene
ENSG00000237001,lncRNA
ENSG00000285935,lncRNA
ENSG00000132975,protein_coding
ENSG00000230256,processed_pseudogene
ENSG00000283579,lncRNA
ENSG00000223782,processed_pseudogene
ENSG00000218198,processed_pseudogene
ENSG00000152484,protein_coding
ENSG00000278496,unprocessed_pseudogene
ENSG00000232162,lncRNA
ENSG00000230641,lncRNA
ENSG00000275294,lncRNA
ENSG00000234772,lncRNA
ENSG00000122026,protein_coding
ENSG00000207500,snoRNA
ENSG00000207051,snoRNA
ENSG00000122035,protein_coding
ENSG00000252247,snRNA
ENSG00000229609,lncRNA
ENSG00000201242,misc_RNA
ENSG00000122034,protein_coding
ENSG00000122033,protein_coding
ENSG00000252499,snRNA
ENSG00000139517,protein_coding
ENSG00000186184,protein_coding
ENSG00000273552,lncRNA
ENSG00000226703,processed_pseudogene
ENSG00000169840,protein_coding
ENSG00000247381,lncRNA
ENSG00000207330,snRNA
ENSG00000139515,protein_coding
ENSG00000180389,processed_pseudogene
ENSG00000260704,lncRNA
ENSG00000165556,protein_coding
ENSG00000183463,protein_coding
ENSG00000242360,misc_RNA
ENSG00000122025,protein_coding
ENSG00000271026,processed_pseudogene
ENSG00000235115,processed_pseudogene
ENSG00000261485,lncRNA
ENSG00000152520,protein_coding
ENSG00000232587,processed_pseudogene
ENSG00000200840,snRNA
ENSG00000102755,protein_coding
ENSG00000279393,TEC
ENSG00000235472,processed_pseudogene
ENSG00000273964,misc_RNA
ENSG00000132963,protein_coding
ENSG00000139508,protein_coding
ENSG00000202237,snRNA
ENSG00000233588,processed_pseudogene
ENSG00000277227,unprocessed_pseudogene
ENSG00000236339,processed_pseudogene
ENSG00000132938,protein_coding
ENSG00000236758,lncRNA
ENSG00000223460,processed_pseudogene
ENSG00000270680,processed_pseudogene
ENSG00000179141,lncRNA
ENSG00000139514,protein_coding
ENSG00000122042,protein_coding
ENSG00000278172,misc_RNA
ENSG00000236258,processed_pseudogene
ENSG00000224329,lncRNA
ENSG00000224405,lncRNA
ENSG00000122043,lncRNA
ENSG00000266505,lncRNA
ENSG00000224511,lncRNA
ENSG00000232117,lncRNA
ENSG00000232643,lncRNA
ENSG00000279499,TEC
ENSG00000102781,protein_coding
ENSG00000252928,snRNA
ENSG00000215049,processed_pseudogene
ENSG00000236463,lncRNA
ENSG00000238121,lncRNA
ENSG00000279149,TEC
ENSG00000285773,lncRNA
ENSG00000225039,lncRNA
ENSG00000236444,protein_coding
ENSG00000189403,protein_coding
ENSG00000285840,lncRNA
ENSG00000213411,processed_pseudogene
ENSG00000232489,processed_pseudogene
ENSG00000224117,processed_pseudogene
ENSG00000132952,protein_coding
ENSG00000275788,misc_RNA
ENSG00000132965,protein_coding
ENSG00000237879,lncRNA
ENSG00000236094,lncRNA
ENSG00000224743,lncRNA
ENSG00000102802,protein_coding
ENSG00000175664,protein_coding
ENSG00000238185,lncRNA
ENSG00000230403,lncRNA
ENSG00000286286,lncRNA
ENSG00000231894,unitary_pseudogene
ENSG00000120694,protein_coding
ENSG00000187676,protein_coding
ENSG00000229427,processed_pseudogene
ENSG00000278305,lncRNA
ENSG00000277319,unprocessed_pseudogene
ENSG00000133105,protein_coding
ENSG00000287904,lncRNA
ENSG00000073910,protein_coding
ENSG00000229715,transcribed_unprocessed_pseudogene
ENSG00000279314,TEC
ENSG00000278732,misc_RNA
ENSG00000237637,lncRNA
ENSG00000189167,protein_coding
ENSG00000139618,protein_coding
ENSG00000215515,processed_pseudogene
ENSG00000139597,protein_coding
ENSG00000212293,snoRNA
ENSG00000270008,lncRNA
ENSG00000244754,protein_coding
ENSG00000229800,processed_pseudogene
ENSG00000281026,lncRNA
ENSG00000083642,protein_coding
ENSG00000207325,misc_RNA
ENSG00000277151,lncRNA
ENSG00000226968,lncRNA
ENSG00000227604,processed_pseudogene
ENSG00000133116,protein_coding
ENSG00000133121,protein_coding
ENSG00000230300,lncRNA
ENSG00000236581,lncRNA
ENSG00000287274,lncRNA
ENSG00000227911,lncRNA
ENSG00000285621,lncRNA
ENSG00000277386,lncRNA
ENSG00000230490,lncRNA
ENSG00000234535,lncRNA
ENSG00000232986,lncRNA
ENSG00000286779,lncRNA
ENSG00000133119,protein_coding
ENSG00000252397,snRNA
ENSG00000276672,lncRNA
ENSG00000280431,TEC
ENSG00000227254,processed_pseudogene
